"21337012","0","3484","12675089","Вивек\r\n\r\nПроповедь первая\r\n\r\nОн родился в пепле среди велотийцев, позднее названных каймерами, еще до войны с северными народами. Айем первой пришла в деревню нетчеводов, и тенью ей был Боэтия, Князь Интриг, и известное и неизвестное сворачивалось вокруг нее, пока не стали они похожими на звезды или послания звезд.\r\n\r\nАйем взяла жену нетчевода и сказала:\r\n\r\n«Я Ликозмеиная Королева Трех в Одном. Внутри тебя находится образ и семисложное заклинание, АЙЕМ ЭЙ СЕТИ ЭЙ ВЕК, которое ты будешь повторять, пока не явится тайна».\r\n\r\nЗатем Айем бросила жену нетчевода в океанскую воду, где дреуги отнесли ее в замки из стекла и кораллов. Они одарили жену нетчевода жабрами и млечными пальцами, изменяя ее пол так, чтобы она могла снести образ, словно яйцо. Там она провела семь или восемь месяцев.\r\n\r\nЗатем Сет пришел к жене нетчевода и сказал:\r\n\r\n«Я Заводной Король Трех в Одном. В тебе находится яйцо с моим братом-сестрой, что обладает невидимым знанием слов и мечей, и будешь ты вынашивать его до прихода Наставника».\r\n\r\nИ Сет протянул руки, и явилось сонмище гомункулов, и каждый был подобен мерцающей сквозь толщу воды веревке, и они подняли жену нетчевода на поверхность и опустили на отмели побережья Азуры. Там она лежала еще семь или восемь месяцев, заботясь о знаниях яйца путем чтения ему и Свода законов Мефалы, и пророчеств Велота, и даже запретных учений Тринимака.\r\n\r\nСемь даэдра пришли к ней однажды ночью, и каждый одарил яйцо знанием новых жестов, что могли быть достигнуты определенными движениями костей. Их называют Баронами Движения. Затем пришел восьмой даэдрот, и был он Полукнязем по имени Фа-Нуит-Хен, или Приумножателем Известных Движений.\r\n\r\nИ Фа-Нуит-Хен сказал:\r\n\r\n«Кого ты ждешь?»\r\n\r\n«Наставника», — ответила жена нетчевода.\r\n\r\n«Как пройдет три месяца, отправляйся в земли Индорил, ибо тогда начнется война. Я же теперь вернусь, дабы преследовать воинов, что пали и не знают почему. Но сначала я покажу тебе это».\r\n\r\nЗатем Бароны и Полукнязь объединились в столп стилей, ужасающий на вид, и танцевали они перед яйцом и его обучавшимся образом.\r\n\r\n«Смотри, маленький Век, и найди лицо за блеском моей снабженной лезвиями повозки, ибо в нем содержится чистый путь противоречия, идеальный во всем. Каково его число?»\r\n\r\nГоворят, что это число равно числу птиц, которые могут свить гнезда на ветвях древнего дерева тиброл, менее трех граммов честной работы, но Вивек в свои поздние годы обнаружил лучшее число и потому поделился этим секретом со своим народом.\r\n\r\n«Ибо я сокрушил мир левой рукой, — скажет он, — но в правой руке у меня — его шанс сокрушить меня. Любовь подчиняется только моей воле».\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3490","12679862","Вивек\r\n\r\nПроповедь вторая\r\n\r\nЖена нетчевода, носившая в себе яйцо Вивека, отправилась искать земли Индорил. Во время путешествия многие духи навещали ее и предлагали наставления для ее сына-дочери, в будущем славного и незримого воина-поэта Вварденфелла, Вивека.\r\n\r\nПервый дух раскинул руки вокруг нее и крепко обнял свое знание. Жена нетчевода вымокла в Неисчислимом Усилии. Яйцо было восхищено и начало кувыркаться в ней, кланяясь пяти углам мира и приговаривая:\r\n\r\n«Таким образом, каждый, кто совершает это священное действие, должен быть самым гордым и могущественным среди всех остальных!»\r\n\r\nВторой дух был слишком надменным и очень много о себе мнил, и потому был изгнан заклинанием головной боли. Третий дух, Ат-Хатур, пришел к жене нетчевода, когда она отдыхала под императорским зонтичным грибом. Одеяния этого духа были сотканы из последствий смыслов, и яйцо три раза взглянуло на них.\r\n\r\nВ первый раз Вивек сказал:\r\n\r\n«Ха, это ничего не значит!»\r\n\r\nВзглянув второй раз, он сказал:\r\n\r\n«Хм, там все-таки может что-то быть».\r\n\r\nВ конце концов, бросив на облачение Ат-Хатура взгляд искоса, он сказал:\r\n\r\n«Удивительна способность делать вывод о значении чего-то, лишенного деталей!»\r\n\r\n«И это иносказание», — отметил Ат-Хатур, и затем он ушел.\r\n\r\nЧетвертый дух пришел вместе с пятым, ибо они были кузенами. Они смогли призрачно коснуться яйца и проникнуть в него, пытаясь найти суть. Некоторые говорят, что тогда Вивек своей формой напоминал звезду, чья полутень была разорвана; другие считают, что он был похож на возрождение исчезнувших форм.\r\n\r\n«Со своей стороны семьи, — сказал первый кузен, — я принес тебе ряд стихийных бедствий, которые станут причиной конца света».\r\n\r\n«А с моей стороны, — сказал второй кузен, — я принес тебе все первозданные слияния, которые будут сопровождать эти несчастья».\r\n\r\nТут яйцо рассмеялось: «Я слишком многим одарен, и это бремя непосильно для юного меня. Мне следовало бы родиться до этого».\r\n\r\nИ затем появился шестой дух, Мефала Черные Руки, что с первого дня сотворения мира обучала велотийцев искусству секса и убийства. Горящее сердце этого духа растопило глаза жены нетчевода и извлекло яйцо из ее живота, сделав шесть надрезов. Яйцо-образ, однако, смогло заглянуть в древние времена, когда земля еще остывала и не была ослеплена.\r\n\r\nОно соединилось с даэдротом и забрало ее тайны, оставив несколько, чтобы сеть мира оставалась крепкой. Тогда Мефала Черные Руки вернула яйцо обратно в жену нетчевода и стала дуть на нее магическим дыханием, пока разрез не затянулся. Но даэдрот не вернула ей зрение, сказав:\r\n\r\n«У бога три ключа есть: рождения, машин и слов промежуточных».\r\n\r\nВ этой проповеди мудрый найдет половину из этих ключей.\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3491","12684748","Вивек\r\n\r\nПроповедь третья\r\n\r\nПо пути во владения дома Индорил жена нетчевода, будучи слепой, забрела в пещеру. И случилось так, что та пещера была двемерской твердыней. Двемеры прознали о яйце и захватили жену нетчевода. Они привязали ее голову к ногам и утащили ее глубоко в недра земли.\r\n\r\nОна услышала, как один из них сказал:\r\n\r\n«Ступай и сделай ее имитацию, и верни ее на поверхность, чтобы она там была. Ибо у нее есть что-то схожее с тем, что есть у нас, и потому велотийцы будут жаждать этого и заметят, если ее долго не будет».\r\n\r\nВо тьме жена нетчевода почувствовала, что большие ножи пытаются взрезать ее. Когда же ножи не сработали, двемеры использовали непрерывные звуки. Когда же и это не помогло, они раздули сильный жар. Однако ничего не помогало, и яйцо Вивека осталось в безопасности внутри нее.\r\n\r\nОдин двемер сказал:\r\n\r\n«Результат не был достигнут. Ничто не помогло. Мы должны продолжить и неправильно истолковать это».\r\n\r\nВивек почувствовал, что его мать испугана, и потому успокоил ее.\r\n\r\n«Огонь мой, да поглотит он тебя\r\nИ соорудит тайную дверь\r\nНа алтаре Падхоума\r\nВ Доме Боэт-и-И,\r\nГде мы будем в безопасности\r\nИ окружены заботой».\r\n\r\nЭта старая молитва заставила жену нетчевода улыбнуться, и она погрузилась в сон столь глубокий, что, когда вернулись двемерские атронахи с угловатыми сферами и разрезали ее на части, она не проснулась и мирно скончалась. Вивека вынули из ее утробы и поместили в контейнер из магического стекла для дальнейшего изучения. Чтобы сбить с толку своих пленителей, он направил свою сущность в любовь — эмоцию, о которой двемеры ничего не знали.\r\n\r\nЯйцо сказало:\r\n\r\n«Любовь используется не только как составляющая настроений и любовных связей, но также и как сырье, из которого отношения впоследствии производят раздражения, досадно сложенные ограничения, загадки, приправленные привязанностями, знакомыми лишь влюбленной паре, и взгляды, что задерживаются слишком долго.\r\n\r\nЛюбовь также — часто используемый ингредиент некоторых откровенных словесных и бессловесных действий, в которых со временем она также может быть обращена в многообразие истинных преданностей, некоторые из которых образуют крепкие, нерушимые и неплавкие союзы. В своей исходной форме любовь обеспечивает приблизительно тринадцать частей всей энергии, извлекаемой из отношений. Ее роль и ценность в обществе в целом сомнительна».\r\n\r\nЭти слова раздражали двемеров, и они попытались спрятаться за своими символами власти. Они послали своих атронахов вынести образ яйца из пещеры и поместить его в созданную ими имитацию матери Вивека.\r\n\r\nОдин двемер сказал:\r\n\r\n«Мы, двемеры, лишь претенденты на то, что есть у велотийцев».\r\n\r\nОни будут нашей погибелью в этом и восьми известных мирах, чьи имена НИРН, ЛХАН, РКЕТ, ТЕНДР, КИНРТ, АКАТ, МАРА и ДЖУНАЛ.\r\n\r\nВ этой проповеди — тайна погибели.\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3492","12689867","Вивек\r\n\r\nПроповедь четвертая\r\n\r\nИмитация жены нетчевода, несшая в себе яйцо Вивека, вернулась к поиску земель Индорил. По пути ее навещали множество других духов, предлагая наставления для ее сына-дочери, в будущем славного незримого воина-поэта Вварденфелла, Вивека.\r\n\r\nПоказалась труппа духов, называемых Лоббистами Гильдии Совпадения. Вивек немедленно понял, в чем вызов, и сказал:\r\n\r\n«Популярное представление о боге убивает стечение обстоятельств».\r\n\r\nПредводитель Лоббистов, чье имя забыто, попытался защитить бытие концепции. Он сказал: «Одновременное произнесение чего-либо может иметь магическую природу».\r\n\r\nВивек знал, что для сохранения своей божественности он должен выдвинуть убедительный довод против удачи. И он сказал:\r\n\r\n«Разве не является внезапное раскрытие соответствующих условий и несопоставимых элементов, сливающихся в момент случайного стечения обстоятельств в одну из предпосылок бытия, по сути, случайным? Синхронность происходит из многократных случайных стечений обстоятельств на низшем уровне. Дальнейшее же исследование показывает, что именно довлеющая сила огромного числа случайных стечений обстоятельств приводит наблюдателя к мысли, будто синхронность управляется чем-то большим, нежели случай. Следовательно, синхронность завершается, аннулируя концепцию случайности, даже при том, что они обе являются симптоматически проявляющимися признаками».\r\n\r\nТаким образом в землях велотийцев было уничтожено случайное стечение обстоятельств.\r\n\r\nЗатем перед имитацией жены нетчевода из земли вылезла Старая Кость и сказала: «Если ты рожден правящим королем мира, ты должен спутать его новыми словами. Посвяти меня в размышления».\r\n\r\n«Хорошо, — сказал Вивек. — Давай я расскажу тебе о мире, который я делю с тайной и любовью. Кто является его столицей? Проследила ли ты театральный путь его эпизодических ролей? Я — да, слегка, втайне, при отсутствии свечей, ибо они на неверной стороне, и я провел рукой по краю тени, сотканной из ста и трех категорий теплоты, и не оставил никаких улик».\r\n\r\nПри этих словах Старая Кость изогнулась к себе двадцать раз кряду, пока не стала подобна молоку, кое Вивек и выпил, став правящим королем мира.\r\n\r\nИ, наконец, явился Канцлер Точности, являвший собою совершенство под любым углом зрения. Вивек немедленно понял, в чем вызов, и сказал:\r\n\r\n«Убежденность — удел логиков из шкатулок-головоломок и девиц с ореолом непорочного обаяния, которые накапливают его в собственное свободное время. Я же — письмо, написанное в неопределенности».\r\n\r\nКанцлер склонил голову и улыбнулся пятьюдесятью различными и совершенными способами одновременно. Он извлек из мантии астролябию вселенной, разломил ее надвое и вручил обе половинки яйцу-образу Вивека. Вивек рассмеялся и сказал:\r\n\r\n«Да, я знаю. Рабский труд чувств эгоистичен, как полярный лед, и все ухудшается, когда энергии растрачены на жизнь, кою иные почитают счастливой. Чтобы быть правящим королем, мне придется выстрадать многое из того, что выстрадать нельзя, и также взвесить вещи, что не измерить никакими астролябиями или компасами».\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3493","12695482","Вивек\r\n\r\nПроповедь пятая\r\n\r\nВ конце концов имитация жены нетчевода стала нестабильной. Двемеры спешили и создали ее некачественной, и пепел Красной горы ослабил ее золотые сухожилия. Вскоре имитация упала на колени у дороги к землям Индорил и осталась лежать там, опрокинувшись; через восемьдесят дней ее обнаружил торговый караван по пути в столицу велотийцев, позднее названную Алмалексией.\r\n\r\nВивек не был среди своего народа все дни своей пре-жизни, и потому он молчал и позволил каймерам из каравана думать, что имитация сломана и пуста. Каймер-воин, что защищал тот караван, сказал:\r\n\r\n«Смотрите, как эти двемеры снова пытаются обмануть нас, создавая наши подобия из своих металлов, подобных плоти. Мы должны взять это с собой в столицу и показать нашей матери, Айем. Ей захочется увидеть эту новую стратегию наших врагов».\r\n\r\nНо главный торговец возразил:\r\n\r\n«Я сомневаюсь, что нам хорошо заплатят за это. Наша выгода будет больше, если мы остановимся в Нурмоке и продадим его Красным Женам Дагона, кои хорошо платят за чудеса, созданные народом глубин».\r\n\r\nНо другой каймер, что был мудр и знал пути пророчеств, смотрел на имитацию с тревогой:\r\n\r\n«Не для того ли вы меня наняли, чтобы я нашел для вас лучшую из судеб? Говорю вам, послушайте своего воина и отнесите эту вещь Айем, ибо, хоть и изготовлена она нашими врагами, нечто в ней будет священным — или уже стало таковым».\r\n\r\nГлавный торговец задумался, глядя на имитацию жены нетчевода, и, несмотря на то, что он всегда прислушивался к советам своих провидцев, он не мог думать ни о чем ином, кроме тех денег, которые можно получить в Нурмоке. В основном он думал о том вознаграждении, что дадут ему Красные Жены, четырехугольном и хорошо израненном, о магии живота, неизвестной нигде более под лунами. Похоть заставила его забыть о своей матери Айем. И он приказал сменить курс и идти в Нурмок.\r\n\r\nНо не успел караван снова тронуться в путь, как каймер-воин, который предлагал идти в столицу, бросил свои деньги в главного торговца и сказал:\r\n\r\n«Раз никаким словом тебя не убедить, я заплачу этим тебе за имитацию и предупреждаю: грядет война с лохматыми людьми севера, и я не позволю моей матери Айем оказаться в невыгодном положении по отношению к одному врагу, пока она разбирается с другим».\r\n\r\n«Неревар, — ответил главный торговец, — этого недостаточно. Я Триедин по-своему, но следую по пути своего тела и требую большего».\r\n\r\nИ тогда Вивек не смог дальше молчать и произнес в голове Неревара такие слова:\r\n\r\n«Словам моим внемли и прочь беги,\r\nВ неведомое ты, Наставник, сам направлен.\r\nПока во дне вчерашнем не поспишь — молчи,\r\nИ не пиши элегий камню, что расплавлен».\r\n\r\nИ Неревар сразил главного торговца и сам возглавил караван.\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3494","12700400","Вивек\r\n\r\nПроповедь шестая\r\n\r\nТобою найдена шестая проповедь Вивека, что была сокрыта в словах, переданных Наставнику.\r\n\r\nВечность есть в самой себе, когда освобождена — она становится первым изречением мира.\r\n\r\nМефала и Азура — двойные врата традиции, а Боэтия — тайное пламя.\r\n\r\nСолнце проглотят львы, которых пока не найти в Велоте.\r\n\r\nШесть — число рубашек и одеяний, носимых по предположениям людей.\r\n\r\nРаботай лишь с простыми терминами, ибо все прочие — враги тебе и запутают тебя.\r\n\r\nШесть — число формул достижения небес насилием, и одну ты изучил, читая эти слова.\r\n\r\nОтец — машина и пасть машины. Его единственная тайна — приглашение продолжить работу.\r\n\r\nМать полна сил и обладает когтями, словно никс-гончая, и все же она праведнее тех, что требуют свои дни обратно.\r\n\r\nСын — это я сам, Век, и я сравним с тремя, шестью, девятью и теми, что идут далее, и полон славы и сочувствия, безграничен до предела совершенств этого мира и других, меч и символ, бледен, как золото.\r\n\r\nЕсть четвертый вид философии, и использует он неверие и ничего больше.\r\n\r\nИбо под мечом я подразумеваю благоразумие.\r\n\r\nИбо под словом я подразумеваю смерть.\r\n\r\nЯ Век, твой защитник и защитник Красной горы до конца дней, числом 3333.\r\n\r\nНиже меня дикарь, который нужен был нам, чтобы освободиться от альтмеров.\r\n\r\nВыше меня испытание, что купается в огне и мнит себя сущностью, богом.\r\n\r\nСо мной ты желанен, в отличие от пророков, что носили твое имя до тебя.\r\n\r\nШесть — это число путей, от загадки к врагу и к учителю.\r\n\r\nБоэтия и Азура — принципы всемирного сюжета, что есть порождение, что есть сотворение, а Мефала делает из этого произведение искусства.\r\n\r\nИбо под мечом я подразумеваю первую ночь.\r\n\r\nИбо под словом я подразумеваю смерть.\r\n\r\nТвое имя будут славить, когда сказанное сбудется.\r\n\r\nШесть — число стражников Велота, трое их было и трое возродились, и будут испытывать тебя до тех пор, пока в тебе не будет приличествующих наклонностей героя.\r\n\r\nЕсть мир, который спит, и должно тебе остерегаться его.\r\n\r\nИбо под мечом я подразумеваю двойственность.\r\n\r\nИбо под словом я подразумеваю животную жизнь.\r\n\r\nИбо под мечом я подразумеваю предшествующий вздох.\r\n\r\nИбо под словом я подразумеваю предшествовавшего волка.\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3496","12707555","Вивек\r\n\r\nПроповедь седьмая\r\n\r\nКогда караван Неревара направился к столице Велота, ныне Алмалексии, из Обливиона донесся громкий грохот. Герцог Скампов вошел в Дом Забот и останавливался пред каждой священной дверью, чтобы отдать дань уважения, пока наконец не повстречался с управителем Мерунеса Дагона.\r\n\r\nГерцог Скампов сказал: «Я был призван лордом Дагоном, повелителем грязных вод и огня, и принес с собой знамена моих семи легионов».\r\n\r\nУправитель, чья голова была пузырем грязной воды и огня, поклонился столь низко, что голова его приблизилась к голове Герцога Скампов.\r\n\r\nОн увидел первое знамя, принадлежащее легиону ужасных воинов, которые могут умереть по меньшей мере дважды.\r\n\r\nОн увидел второе знамя, принадлежащее легиону крылатых буйволов и императора цвета, что ехал на каждом.\r\n\r\nОн увидел третье знамя, принадлежащее легиону извращенных горгон, огромных змей, чья чешуя была лицами людей.\r\n\r\nОн увидел четвертое знамя, принадлежащее легиону обманутых любовников.\r\n\r\nОн увидел пятое знамя, принадлежащее легиону прыгающих ран, ожидающих возможности забраться на жертву.\r\n\r\nОн увидел шестое знамя, принадлежащее легиону сжатых планет.\r\n\r\nОн увидел седьмое знамя, принадлежащее легиону бронированных выигрышных ходов.\r\n\r\nИ сказал управитель: «Герцог К-Утта, твои легионы могучи, но их недостаточно, чтобы одолеть Неревара или Триединый Путь. Взгляни же на Наставника и познай мудрость, которую несет он жене».\r\n\r\nИ посмотрели они в срединный мир и узрели:\r\n\r\nИспаряясь в массе грома\r\nКрасной войны и хитиновых воинов,\r\nГде предначертано\r\nУвести его от наших путей\r\nЖар, коего жаждали мы,\r\nИ молитва, которую они все еще помнят,\r\nГде предначертано\r\nСкрыть расстояние,\r\nРадуемся на золотом востоке, что мы только что видели,\r\nВместо войны и восстановления\r\nЗабытых трещин\r\nПроклятие на Наставнике\r\nИ еще два на руках его\r\n\r\nИ Герцог Скампов увидел ладони Наставника, на каждой из которых яйцо начертало такие слова силы: ГАРТОК ПАДХОУМ ГАРТОК ПАДХОУМ.\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3497","12711155","Вивек\r\n\r\nПроповедь восьмая\r\n\r\nИ вот Неревар и Вивек уже были в прямой видимости столицы, и Четыре Угла Дома Забот знали, что было не время состязаться с ними. Музыканты каравана сложили великую песнь входа, и одиннадцать врат Морнхолда, Скорбной Крепости, широко распахнулись пред ними.\r\n\r\nАйем сопровождало ее мужнее великолепие, мерцающее изображение, соединенное с ее вечно изменяющейся женской необходимостью. Ее окружали Крики, теперь давно забытая гильдия, что носила с собой прихоти народа, ибо велотийцы тогда еще были по большей части добросердечными. Крики были советниками Айем и страны, хотя иногда они начинали ссориться и Сету приходилось заставлять их вновь становиться полезными. Айем приблизилась к Неревару, что был тогда окутан знаменами дома Индорил. Он передал ей в дар имитацию жены нетчевода и яйцо с Вивеком внутри.\r\n\r\nАйем сказала Неревару:\r\n\r\n«Сет, который есть Азура, обнаружил, что война наступает и что Наставник, который освободит нас, придет с решением в руках».\r\n\r\nНеревар ответил:\r\n\r\n«Я свернул со своего пути сюда, чтобы предупредить тебя об обмане со стороны наших врагов, двемеров. Но по пути я многое узнал и продумал. Жена нетчевода, которую ты видишь рядом со мной, — внутри нее меч, и символ, и пророчество. Он говорит, что мы вынужденно на некоторое время должны стать такими же, каков он, и, как народ, принять вид наших бывших врагов и использовать их машины без стыда».\r\n\r\nИ тут вслух заговорил Вивек:\r\n\r\n«Боэтия-кто-есть-ты надела кожу Тринимака, чтобы смыть ошибки Велота, моя королева, и так же это должно произойти еще раз. Это дорога славы».\r\n\r\nСет появился из облака железного пара, и слуги его создали трон из своей крови. Он сел подле Айем и посмотрел на возрождение мастерства. Вивек сказал им, его Триединству:\r\n\r\n«За всеми ритуалами, рифмами и испытаньями —\r\nЯвить вам откровенье кожи страстное желание».\r\n\r\nАйем произнесла:\r\n\r\n«АЙЕМ ЭЙ СЕТИ А ВЕК. Мы спасены и исцелены, алмаз Черных Рук найден».\r\n\r\nСет сказал:\r\n\r\n«Куда бы он ни направлялся, там невидимое писание».\r\n\r\nНа что Крики промолчали, внезапно поняв. Затем Вивек показался из яйца со всеми своими конечностями и особенностями, сливаясь с имитацией своей матери с жабрами и смешиваясь со всеми искусствами раненного звездами Востока, под водой и в огне, в металле и в пепле, становясь в шесть раз мудрее. И стал он единством мужчины и женщины, магическим гермафродитом, воинственной аксиомой, сексом-убийством языка и единственным во всем срединном мире. И сказал он:\r\n\r\n«Давайте же теперь последуем за ладонями Наставника в войне и ее последствиях. Ибо мы идем по-разному, и в громе. Это наша судьба».\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3498","12715916","Вивек\r\n\r\nПроповедь девятая\r\n\r\nЗатем началась война с северянами, в которой Вивек убедил Наставника вступить в быстрый и хитроумный союз с двемерами. Величайшие демоны-предводители ледяного запада перечислены ниже, пятеро из нечестивого числа.\r\n\r\nХОАГА, Пасть Грязи, явившийся в образе огромного бородатого короля, обладал силой Выстраивания и дыхания землей. Этого демона часто видят в стороне от поля битвы, где он жадно поедает почву. Когда его люди погибают, Хоага снова наполняет их тела этой почвой, после чего они встают и снова вступают в бой, хоть и медленнее. У него есть тайное имя, Фенья, и он уничтожил семнадцать каймерских деревень и две двемерские твердыни, пока его не заставили повернуть назад.\r\n\r\nЧЕМУА, Бегущий Голод, явившийся в образе конного воина в закрытом шлеме, владел силами Сердечного Рева и небесной отрыжки. Он пожрал каймерского героя Дреса Хизумет-э и отослал его дух назад к Наставнику как убийцу. Иногда называемый Первым Губителем, Чемуа может напускать на противников облака желудочной боли и превращать дождь Велота в желчь. Он уничтожил шесть каймерских деревень, прежде чем был убит Вивеком и Наставником.\r\n\r\nБАГ, Двуязыкий, явившийся в образе огромного бородатого короля, обладал силой Поручительства и Изменения Формы. Налетчиков его было немного, но они хаотично носились по западным землям и убивали многих велотийских охотников и разведчиков. Он пал во время великого спора с Вивеком, ибо только лишь Воин-Поэт понимал двусмысленную речь северянина, а АЛМСИВИ и вовсе оставались невидимыми во время этих прений.\r\n\r\nБАРФОК, Дева Миров, явившаяся в образе крылатой женщины с покрытым слизью копьем, обладала силами Исхода Событий. Все битвы, в которых принимала участие Барфок, всегда заканчивались ее победой, потому что она могла пением формировать исход. Четыре каймерские деревни и еще две двемерские твердыни были уничтожены выполнением ее решений. Вивеку пришлось заткнуть ей рот молочным пальцем, чтобы помешать петь и обратить Велот в руины.\r\n\r\nИСМИР, Дракон Севера, всегда являющийся в образе великого бородатого короля, владел силами неисчислимыми и гулкими. Он был мрачным, угрюмым и самым молчаливым из предводителей захватчиков, хотя по слову его деревни взлетали и падали в море. Наставник сражался с ним безоружным, хватая ревы Дракона голыми руками, пока из могучего горла Исмира не хлынула кровь. Эти ревы были отданы Вивеку, и он заключил их в эбонитовую слуховую раму, а затем разместил ее на голове и в ушах Исмира, отчего тот обезумел и бежал.\r\n\r\n«Наступление и отступление приводят к круговороту всего сущего. То, что далее скажу я, неприятно записывать: ХЕРМА-МОРА-АЛЬТАДУН! ЭЙ АЛЬТАДУН!»\r\n\r\nКонец этих слов — АЛМСИВИ."
"21337012","0","3499","12720794","Вивек\r\n\r\nПроповедь десятая\r\n\r\nТобою найдена десятая проповедь Вивека, что была сокрыта в словах, что были сказаны впоследствии Наставнику.\r\n\r\nПризывающий должен поднять раскрытую левую руку, чтобы показать ненадобность оружия. Грядущее всегда скрыто, поэтому призывающий незрим или, что еще лучше, находится в коже своих врагов.\r\n\r\n«Веко королевства должно заполнить тридцать и шесть фолиантов, но око его должно прочесть мир».\r\n\r\nПотому Наставник нуждается во мне, чтобы понять. Меч — нетерпеливая подпись. Не оставляй следов на мертвых. Вивек говорит Наставнику запомнить слова Боэт-и-и:\r\n\r\n«Мы предлагаем себя тебе, Созидатель Каркаса, Скарабей: мир, где мы сможем любить тебя, плащ из грязи, чтобы лелеять. Преданный своими предками, когда ты даже не смотрел. Убеленный сединой Магнус и его высказанные мнения не могут повлиять на недосказанное: уловка, достойная вечно довольных. Время башен быстротечно: жалкое оправдание, и что это, чем иным может это быть, кроме как огнем под твоим веком?\r\n\r\nПереоденьтесь в свою шкуру, говорю я пожирателям Тринимака. Настройте свои голоса на цвет кровоподтека. Разделитесь же на Дома, подобно врагам вашим, оговорите ваши законы последовательно из центра, опять же как враги, Углы Дома Забот, и оттоле узрите себя брусом, или дощечками из глины, или пластами смолы. И тогда не разделяйтесь, ибо пока еще путь СИТИСИТ быстрее стремительной атаки врагов, и Он расколет целое ради гальки.\r\n\r\nИбо мы идем другим путем, и в грохоте грома. СИТИСИТ — начало всех истинных Домов, построенных невзирая на застой и ленивых рабов. Отвернитесь от своих пристрастий, сломанных как ложные карты. Двигайтесь, и двигайтесь так. Прибавьте шагу, невзирая на ложных отцов, матерей, оставленных в углу оплакивать стекло и дождь. Застой требует всего лишь ничего во имя себя, являясь ничем, чем были и вы в восьми вечных несовершенствах».\r\n\r\nВивек говорит Наставнику запомнить слова Вивека.\r\n\r\nПОЙМИ, ЧТО СИТИСИТ ЕЩЕ ПУТЕШЕСТВУЕТ\r\n\r\nВивек говорит Наставнику запомнить слова Вивека.\r\n\r\nВ СВЕТЯЩЕМСЯ ЗЕРКАЛЕ НЕБА\r\n\r\nВивек говорит Наставнику запомнить слова Вивека.\r\n\r\nУТОНУВ И УЛЫБАЯСЬ\r\n\r\nВивек говорит Наставнику запомнить слова Вивека.\r\n\r\nПРЕРЫВИСТЫХ НАДЕЖД ДОВОЛЬНО\r\n\r\nВивек говорит Наставнику запомнить слова Вивека.\r\n\r\nЧТОБЫ ОТВЕТИТЬ НА ВСЕ\r\n\r\nВивек говорит Наставнику запомнить слова Вивека.\r\n\r\nДАЖЕ ЕЩЕ НЕ СПРОШЕННОЕ\r\n\r\nКонец этих слов — АЛМСИВИ."
