"21337012","0","3484","7637593","Por Vivec,\r\n\r\nSermón uno.\r\n\r\nNació en la ceniza entre los velothi, posteriormente conocidos como los chimer, antes de la guerra contra los norteños. Ayem fue la primera en llegar a la aldea de los pastores de netch y su sombra fue la de Boethiah, que era el príncipe de las conspiraciones. Lo conocido y lo desconocido se plegaba a su alrededor hasta que se convertía en algo similar a las estrellas o a los mensajes de las estrellas.\r\n\r\nAyem agarró a la esposa de un pastor de netch y le dijo:\r\n\r\n«Soy la reina Cara de Serpiente de los Tres que son Uno. En tu interior hay una imagen y un conjuro de siete sílabas, AYEM AE SEHTI AE VEHK. Debes repetirlas hasta que llegue el misterio».\r\n\r\nEntonces, Ayem arrojó a la esposa del pastor de netch al océano, donde los dreugh la llevaron a los castillos de cristal y coral. Además de concederle branquias y dedos de leche, cambiaron su sexo para que pudiera dar a luz a la imagen de un huevo. Allí permaneció siete u ocho meses.\r\n\r\nEntonces, Seht se acercó a la esposa del pastor de netch y le dijo:\r\n\r\n«Soy el rey mecánico de los Tres que son Uno. Llevas en tu interior un huevo de mi hermano-hermana que posee el conocimiento invisible de las palabras y las espadas y que deberás alimentar hasta que llegue el hortator».\r\n\r\nDespués, Seht extendió sus manos y surgieron multitudes de homúnculos, cada uno como una cuerda brillante a través del agua, y llevaron a la esposa del pastor de netch a la superficie y la dejaron sobre unos bancos de arena de la costa de Azura. Allí permaneció siete u ocho meses más, cuidando del conocimiento del huevo, susurrándole los códigos de Mephala, las profecías de Veloth e incluso las enseñanzas prohibidas de Trinimac.\r\n\r\nSiete daedra se acercaron a ella una noche y cada uno de ellos le concedió al huevo nuevos movimientos que podría llevar a cabo moviendo determinados huesos. Se llamaban los barones Muévete Así. Después apareció un octavo daedra, un semipríncipe llamado Fa-Nuit-Hen, el multiplicador de los movimientos conocidos.\r\n\r\nY Fa-Nuit-Hen dijo:\r\n\r\n«¿A quién esperas?».\r\n\r\nLa esposa del pastor de netch respondió que al hortator.\r\n\r\n«Ve a la tierra de los Indoril en tres meses, cuando empezará la guerra. Ahora, debo regresar para seguir atormentando a los guerreros que cayeron y todavía se preguntan por qué, pero antes quiero enseñarte esto».\r\n\r\nEntonces, los barones y el semipríncipe se unieron en un pilar de estilos de combate increíble y bailaron ante el huevo y su imagen de aprendizaje.\r\n\r\n«Observa, pequeño Vehk, e identifica el rostro tras el esplendor de mi carruaje de cuchillas, pues en él se encuentra el camino del conflicto puro, perfecto en todos los sentidos. ¿Cuál es su número?».\r\n\r\nSe dice que el número es el número de pájaros que pueden anidar en un antiguo árbol tibrol menos tres gramos de trabajo honrado, pero en sus últimos años, Vivec encontró uno mejor y compartió este secreto con su pueblo.\r\n\r\n«Pues he aplastado un mundo con mi mano izquierda», dirá, «pero en mi mano derecha está el cómo podría haberme derrotado. El amor solo está bajo mi voluntad».\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3490","7640793","Por Vivec,\r\n\r\nSermón dos.\r\n\r\nLa esposa del pastor de netch que llevaba el huevo de Vivec en su interior fue en busca de las tierras de Indoril. A lo largo del camino, diversos espíritus se acercaban para verla y ofrecerle instrucciones a su hijo-hija Vivec, el futuro poeta guerrero glorioso e invisible de Páramo de Vvarden.\r\n\r\nEl primer espíritu la rodeó entre sus brazos y abrazó su conocimiento con fuerza. La esposa del pastor de netch se empapó del Esfuerzo incalculable. El huevo estaba encantado y daba volteretas en su interior. Inclinándose hacia las cinco esquinas del mundo, decía:\r\n\r\n«¡Así, quien realice este acto sagrado será orgulloso y poderoso entre los demás!».\r\n\r\nEl segundo espíritu estuvo muy distante y mostró tantos aires de superioridad que fue expulsado mediante un hechizo de dolor de cabeza. El tercer espíritu, At-Hatoor, descendió sobre la esposa del pastor de netch mientras descansaba un poco bajo un parasol del emperador. Su ropa estaba confeccionada con implicaciones de sentido, y el huevo la miró tres veces.\r\n\r\nLa primera vez, Vivec dijo:\r\n\r\n«¡Ja, no significa nada!».\r\n\r\nTras mirar por segunda vez, dijo:\r\n\r\n«Mmm, quizá al final sí que haya algo».\r\n\r\nPor último, mirando de reojo la ropa de At-Hatoor, dijo:\r\n\r\n«¡La capacidad de inferir significado en algo carente de detalle es increíble!».\r\n\r\n«Hay un proverbio», dijo At-Hatoor, y entonces se marchó.\r\n\r\nEl cuarto espíritu llegó junto con el quinto, pues eran primos. Podían tocar como los fantasmas y sondearon el interior del huevo para encontrar su núcleo. Algunos dicen que en ese momento Vivec fue moldeado como una fábrica con su penumbra rota, otros decían que parecía un renacimiento de formas desaparecidas.\r\n\r\nEl primer primo dijo: «De mi parte de la familia, te traigo una serie de calamidades que provocarán el fin del universo».\r\n\r\nEl segundo primo dijo entonces: «Y de mi parte, te traigo todos los matrimonios primordiales que se deben celebrar».\r\n\r\nAl oír esto, el huevo se echó a reír. «Estoy recibiendo demasiadas cosas con las que cargar para lo joven que soy. Debería haber nacido antes».\r\n\r\nEntonces apareció el sexto espíritu, la Mano Negra, Mephala, que enseñó a los velothi al principio de los tiempos todas las artes del sexo y el asesinato. Su corazón ardiente derritió los ojos de la esposa del pastor de netch y agarró el huevo de su vientre tras efectuar seis cortes. Sin embargo, la imagen huevo pudo ver lo que había sido antes, en tiempos antiguos, cuando la tierra se estaba enfriando y no estaba ciega.\r\n\r\nSe unió con el daedroth y se llevó sus antiguos secretos, dejando atrás unos cuantos para evitar que la red del mundo se desenredara. Entonces Mephala, la Mano Negra, volvió a dejar el huevo en el vientre de la esposa del pastor de netch y le insufló su aliento mágico hasta que el agujero se cerró. Sin embargo, el daedroth no le devolvió los ojos.\r\n\r\n«Dios tiene tres llaves: la del nacimiento, la de las máquinas y la de las palabras intermedias».\r\n\r\nDentro de este sermón, el sabio puede encontrar una mitad de estas llaves.\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3491","7643965","Por Vivec,\r\n\r\nSermón tres.\r\n\r\nDe camino a los dominios de la Casa Indoril, la esposa ciega del pastor de netch se adentró en una cueva. Dio la casualidad de que esta cueva era un alcázar dwemeri. Los dwemer espiaron el huevo y capturaron a la esposa del pastor de netch. La ataron de pies a cabeza y la llevaron a las profundidades de la tierra.\r\n\r\nLa mujer oyó que uno decía:\r\n\r\n«Id a hacer un simulacro de ella y dejadlo en la superficie, pues tiene algo parecido a lo que tenemos nosotros y los velothi lo codiciarán y se darán cuenta si se ausenta durante demasiado tiempo».\r\n\r\nEn la oscuridad, la esposa del pastor de netch sintió que unos grandes cuchillos intentaban cortar su carne. Al ver que los cuchillos no funcionaban, los dwemer utilizaron sonidos sólidos. Y viendo que estos tampoco funcionaban, aplicaron un gran calor. Nada de esto sirvió y el huevo permaneció a salvo en su interior.\r\n\r\nUn dwemer dijo:\r\n\r\n«Todo es inútil. Tenemos que ir y malinterpretar esto».\r\n\r\nVivec sintió que su madre estaba asustada e intentó consolarla.\r\n\r\n«El fuego es mío: deja que te consuma,\r\nY abre una puerta secreta\r\nEn el altar de Padhome\r\nEn la Casa de Boet-hi-Ah\r\nDonde podamos estar a salvo\r\nY nos puedan cuidar».\r\n\r\nEsta antigua oración hizo que la esposa del pastor de netch sonriera e iniciara un sueño tan profundo que, cuando los atronach dwemeri regresaron con esferas angulosas y la abrieron en canal, no se despertó y murió en paz. Extrajeron a Vivec de su vientre y lo depositaron en un cristal mágico para estudiarlo. Para confundir a sus captores, Vivec canalizó su esencia en el amor, una emoción que los dwemer no conocían.\r\n\r\nEl huevo dijo:\r\n\r\n«El amor no se utiliza solo como componente de los estados de ánimo y las aventuras amorosas, sino también como la materia prima a partir de la cual las relaciones producen desesperaciones, restricciones lamentables, acertijos mezclados con afectos que solo conoce la pareja de enamorados y miradas que se prolongan demasiado».\r\n\r\n«El amor también es un ingrediente que suele utilizarse en algunas transacciones verbales y no verbales transparentes en las que, eventualmente, puede convertirse en una variedad de devociones auténticas, algunas de las cuales producen uniones sólidas e indisolubles. En su forma básica, el amor suministra aproximadamente corrientes de toda la energía que deriva de las relaciones. Su papel y valor en la sociedad en general son controvertidos».\r\n\r\nLos dwemeri se quedaron perplejos ante aquellas palabras e intentaron esconderse detrás de sus símbolos de poder. Enviaron a sus atronach para que sacaran la imagen huevo de su cueva y la dejaran dentro del simulacro que habían hecho de la madre de Vivec.\r\n\r\nUn dwemer dijo:\r\n\r\n«Los dwemer solo aspiramos a esto que tienen los velothi».\r\n\r\n«Ellos serán nuestra perdición en este y en los ocho mundos conocidos: NIRN, LHKAN, RKHET, THENDR, KYNRT, AKHAT, MHARA y JHUNAL».\r\n\r\nEl secreto de la perdición reside en este sermón.\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3492","7647020","Por Vivec,\r\n\r\nSermón cuatro.\r\n\r\nEl simulacro de la esposa del pastor de netch que llevaba el huevo de Vivec en su interior siguió adelante, buscando las tierras de los Indoril. A lo largo del camino, muchos más espíritus se acercaron a ella y ofrecieron instrucciones a su hijo-hija Vivec, el futuro poeta guerrero glorioso e invisible de Páramo de Vvarden.\r\n\r\nApareció una tropa de espíritus llamada Cabilderos del gremio de las coincidencias. Vivec comprendió el desafío al instante y dijo:\r\n\r\n«El concepto popular de dios mata la casualidad».\r\n\r\nEl líder de los cabilderos, cuyo nombre se ha olvidado, intentó defender la existencia del concepto: «Decir algo al mismo tiempo puede ser mágico».\r\n\r\nVivec sabía que para conservar su divinidad debía ofrecer un argumento sólido contra la suerte, así que dijo:\r\n\r\n«¿Acaso la revelación repentina de las condiciones correspondientes y los elementos dispares que se gelifican en el momento de la coincidencia no es uno de los requisitos necesarios para ser coincidente? La sincronicidad surge de las coincidencias repetidas a nivel inferior. Un análisis más detallado revela que el poder absoluto del número de coincidencias es lo que lleva a la idea de que dicha sincronicidad está guiada por algo más que el azar. Por lo tanto, la sincronicidad termina invalidando el concepto de lo casual, aunque sea el signo sintomático que hace que aflore en la superficie».\r\n\r\nAsí se destruyó la coincidencia en la tierra de los velothi.\r\n\r\nEntonces, un Viejo Hueso de la tierra se alzó ante el simulacro de la esposa del pastor de netch y dijo: «Si vas a convertirte en el rey soberano del mundo, debes confundirlo con nuevas palabras. Hazme reflexionar».\r\n\r\nVivec respondió: «De acuerdo, deja que te hable del mundo, que comparto con misterio y amor. ¿Quién es su capital? ¿Has visitado la ruta escénica de su cameo? Yo sí... ligeramente, en secreto, perdiendo velas porque estaban en el lado falso, y he deslizado la mano por el borde de una sombra creada con ciento tres divisiones de calor, sin dejar pruebas».\r\n\r\nEntonces, el Viejo Hueso se dobló sobre sí mismo veinte veces, hasta convertirse en algo parecido a la leche, y Vivec la bebió y se convirtió en el rey soberano del mundo.\r\n\r\nFinalmente apareció el Canciller de la Exactitud, que se veía a la perfección desde todos los ángulos. Vivec comprendió el desafío al instante y le dijo:\r\n\r\n«La certeza es para la lógica de los rompecabezas y las muchachas de glamur blanco que la albergan en su momento. Yo soy una carta escrita en la incertidumbre».\r\n\r\nEl canciller inclinó la cabeza y sonrió de cincuenta maneras diferentes y perfectas a la vez. Sacó el astrolabio de su túnica y, tras partirlo en dos, le entregó las dos mitades a la imagen huevo de Vivec.\r\n\r\nVivec se echó a reír y dijo: «Sí, lo sé. El trabajo esclavo de los sentidos es tan egoísta como el hielo polar y empeora cuando las energías se gastan en una vida que otros consideran afortunada. Para ser un rey soberano tendré que sufrir muchas cosas que no se pueden sufrir y sopesar asuntos que no se pueden medir con un astrolabio o una brújula».\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3493","7650241","Por Vivec,\r\n\r\nSermón cinco.\r\n\r\nFinalmente, el simulacro de la esposa del pastor de netch se volvió inestable. Los dwemer, en su precipitación, lo habían construido burdamente y las cenizas de la Montaña Roja ralentizaron sus tendones morados. Poco después cayó de rodillas junto al camino que conducía a las tierras de los Indoril y se derrumbó. Una caravana de mercaderes que se dirigía a la capital de Veloth, conocida también como Almalexia, la descubrieron ocho días después.\r\n\r\nVivec no había estado entre su pueblo durante todos los días de su previda, así que permaneció en silencio y dejó que los chimer de la caravana pensaran que el simulacro estaba roto y vacío. Un guerrero chimer que protegía la caravana dijo:\r\n\r\n«He aquí un ejemplo de cómo intentan engañarnos siempre los dwemer, creando metales de carne a nuestra imagen y semejanza. Deberíamos llevarlo a la capital y enseñárselo a nuestra madre Ayem. Querrá ver esta nueva estrategia de nuestros enemigos».\r\n\r\nEl capitán mercader replicó:\r\n\r\n«Dudo que nos paguen bien por el esfuerzo. Conseguiremos más dinero si paramos en Noormoc y se lo vendemos a las Esposas Rojas de Dagon, que pagan bien por las maravillas que fabrica el Pueblo Profundo».\r\n\r\nPero otro chimer, que conocía bien los caminos de la profecía, observó el simulacro con inquietud.\r\n\r\n«¿Acaso no se me contrató para ayudarte a buscar las mejores fortunas? Yo digo que deberías hacer caso a tu guerrero y llevárselo a Ayem, pues, aunque haya sido fabricado por nuestros enemigos, hay algo en él que se convertirá en sagrado, si es que no lo es ya».\r\n\r\nEl capitán mercader se detuvo entonces y observó el simulacro de la esposa del pastor de netch. Aunque siempre prestaba atención al consejo de sus videntes, no podía dejar de pensar en los beneficios que obtendría en Noormoc. Sobre todo pensaba en la recompensa habitual de las Esposas Rojas, una magia de vientre que no se conocía en ningún otro lugar bajo las lunas. La lujuria le impulsó a darle la espalda a Ayem, su madre, y dio la orden de cambiar el rumbo hacia Noormoc».\r\n\r\nAntes de que la caravana pudiera ponerse de nuevo en marcha, el guerrero chimer que había aconsejado viajar a la capital le tiró su dinero al capitán mercader y le dijo:\r\n\r\n«Te pagaré por el simulacro y te advierto de lo siguiente: los hombres greñudos del norte traen la guerra y no permitiré que mi madre Ayem tenga que enfrentarse a un enemigo mientras se ocupa de otro».\r\n\r\nEl capitán mercader replicó: «Nerevar, esto no es suficiente. Soy trino a mi manera, pero sigo el camino de mi cuerpo y exijo más».\r\n\r\nEntonces, Vivec no pudo seguir callado más tiempo y pronunció estas palabras en la cabeza de Nerevar:\r\n\r\n«Puedes oír las palabras, así que huye.\r\nVen, hortator, desdóblate en un claro desconocido,\r\nguarda silencio hasta que hayas dormido en el ayer.\r\nY no pronuncies elegías por la piedra fundida».\r\n\r\nAsí, Nerevar mató al capitán mercader y se puso al mando de la caravana.\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3494","7653313","Por Vivec,\r\n\r\nSermón seis.\r\n\r\nHas descubierto el sexto sermón de Vivec, que estaba escondido en las palabras que surgieron junto al hortator.\r\n\r\nHay un eón dentro de sí mismo que, cuando se desentraña, se convierte en la primera frase del mundo.\r\n\r\nMephala y Azura son las puertas gemelas de la tradición y Boethiah es la llama secreta.\r\n\r\nEl sol será devorado por leones, que aún ni se encuentran en Veloth.\r\n\r\nSeis son los chalecos y las prendas que llevarán las suposiciones de los hombres.\r\n\r\nProcede solo con los términos más simples, pues todos los demás son enemigos y te confundirán.\r\n\r\nSeis son las fórmulas que te llevan al cielo mediante la violencia, una que has aprendido estudiando estas palabras.\r\n\r\nEl Padre es una máquina y la boca de una máquina. Su único misterio es una invitación a elaborar con más detalle.\r\n\r\nLa Madre es activa y tiene garras como un sabueso nix, pero es la más santa de las que reclaman sus días.\r\n\r\nEl Hijo soy yo, Vehk, y soy tres, seis, nueve y todos los que vienen detrás gloriosos y piadosos, ilimitados, las perfecciones de este mundo y los otros, la espada y el símbolo, pálido como el oro.\r\n\r\nHay un cuarto tipo de filosofía que solo utiliza la incredulidad.\r\n\r\nPues con la espada me refiero a lo sensible.\r\n\r\nCon la palabra me refiero a los muertos.\r\n\r\nSoy Vehk, tu protector y el protector de la Montaña hasta el fin de los días, cuyo número es 3333.\r\n\r\nPor debajo de mí está lo salvaje, lo que necesitábamos para alejarnos de los altmer.\r\n\r\nPor encima de mí hay un desafío que se baña en fuego y en la esencia de un dios.\r\n\r\nA través de mí eres deseado, a diferencia de los profetas que han llevado tu nombre antes.\r\n\r\nSeis son los modos de caminar, desde el enigma al enemigo y pasando por el maestro.\r\n\r\nBoethiah y Azura son los principios de la trama universal, la procreación y la creación, y Mephala la convierte en una forma de arte.\r\n\r\nCon la espada me refiero a la primera noche.\r\n\r\nCon la palabra me refiero a los muertos.\r\n\r\nHabrá esplendor en tu nombre cuando se pronuncie para ser real.\r\n\r\nSeis son los guardianes de Veloth, tres al principio y tres cuando vuelven a nacer. Te pondrán a prueba hasta que tengas las inclinaciones propias de un héroe.\r\n\r\nHay un mundo que duerme y debes protegerte de él.\r\n\r\nPues con espada me refiero a la naturaleza dual.\r\n\r\nCon la palabra me refiero a la vida animal.\r\n\r\nPues con la espada me refiero a lo que precede a un suspiro.\r\n\r\nPues con la palabra me refiero a lo que precede a un lobo.\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3496","7657690","Por Vivec,\r\n\r\nSermón siete.\r\n\r\nMientras la caravana de Nerevar se dirigía a la capital de Veloth, pasado Almalexia, llegaba un gran estruendo desde Oblivion. Un duque entre diablillos paseó por la Casa de los Problemas, deteniéndose delante de cada puerta para presentar sus respetos, hasta que le recibió el ayudante de Mehrunes Dagon.\r\n\r\nEl duque de diablillos dijo: «Me ha invocado el señor Dagon, maestro de las aguas infectas y el fuego, y he traído los banderines de mis siete legiones».\r\n\r\nEl ayudante, cuya cabeza era una burbuja de agua infecta y fuego, se inclinó de manera que la cabeza del duque de diablillos se quedó contenida en la suya.\r\n\r\nVio el primer banderín, al frente de una legión de guerreros sombríos que podían morir al menos dos veces.\r\n\r\nVio el segundo banderín, al frente de una legión de toros alados y el emperador de color que montaba sobre cada uno de ellos.\r\n\r\nVio el tercer banderín, al frente de una legión de gorgonas invertidas, unas serpientes enormes cuyas escamas eras rostros de hombres.\r\n\r\nVio el cuarto banderín, al frente de una legión de amantes traicionados.\r\n\r\nVio el quinto banderín, al frente de una legión de heridas saltarinas deseosas de saltar sobre una víctima.\r\n\r\nVio el sexto banderín, al frente de una legión de planetas sintetizados.\r\nVio el séptimo banderín, al frente de una legión de movimientos ganadores blindados.\r\n\r\nEntonces, el ayudante dijo: «Duque Kh-Utta, aunque poderosas, tus legiones no bastan para destruir a Nerevar o el Camino Trino. Observa al hortator y contempla la sabiduría que lleva a la esposa».\r\n\r\nEntonces miraron al mundo medio y vieron:\r\n\r\nEvaporándose en multitud de truenos\r\nde guerra roja y hombres de quitina,\r\ndonde los destinos\r\nlo llevaban más lejos de nuestros caminos,\r\nel calor que hubiéramos deseado\r\ny la oración que todavía recuerdan.\r\nDonde los destinos\r\nrevisten la distancia,\r\nalegres en el dorado este que vimos ahora,\r\nen vez de la guerra y la reparación\r\nde la fractura olvidada.\r\nUna maldición en el hortator\r\ny dos más sobre sus manos.\r\n\r\nY el Duque de Diablillos vio las palmas del hortator, en las que el huevo había escrito estas palabras de poder: GHARTOK PADHOME GHARTOK PADHOME.\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3497","7659963","Por Vivec,\r\n\r\nSermón ocho.\r\n\r\nEn cuanto Nerevar y Vivec tuvieron antes sus ojos la capital y los Cuatro Rincones de la Casa de los Problemas supieron que no era el momento de enfrentarse a ellos. Los músicos de la caravana entonaron un gran cántico de entrada y las once puertas de la Fortaleza del Pesar se abrieron de par en par.\r\n\r\nAyem iba acompañada con su marido fantasmagórico, una imagen centelleante que se canalizaba a su necesidad femenina siempre cambiante. A su alrededor estaban los Gritos, un gremio ya olvidado que llevaba consigo los antojos de la gente, pues, en aquel entonces, los velothi seguían siendo buenos de corazón. Los Gritos eran los asesores de Ayem y del país, aunque de vez en cuando se peleaban y necesitaban que Seht los presionara para que fueran útiles. Ayem se acercó a Nerevar, ahora adornado con las banderas de la Casa Indoril. Este le entregó el simulacro de la esposa del pastor de netch y el huevo de Vivec que llevaba en su interior.\r\n\r\nAyem le dijo a Nerevar:\r\n\r\n«Seht, que es Azura, ha revelado que la guerra ha llegado y que el hortator que nos librará de ella se aproximará caminando al lado de una solución».\r\n\r\nNerevar dijo:\r\n\r\n«Me he desviado de mi camino para advertirte del engaño de nuestros enemigos, los dwemer, pero he aprendido mucho durante el viaje y he cambiado de opinión. La esposa del pastor de netch que ves a mi lado es una espada y un símbolo, y hay una profecía en su interior. Me dice que, como ella, debemos ser durante un tiempo como es él y, como pueblo, encubrir a nuestros antiguos enemigos y utilizar sus máquinas sin vergüenza».\r\n\r\nEntonces, Vivec pronunció estas palabras:\r\n\r\n«Boethiah, tú que vestiste la piel de Trinimac para limpiar las faltas de Veloth, mi reina, así debe ser de nuevo. Este es el camino de los gloriosos».\r\n\r\nSeht apareció entre una nube de vapor de hierro y sus esbirros crearon una silla con su sangre. Se sentó junto a Ayem y contempló el renacimiento de la maestría. Vivec dijo entonces a su Trino:\r\n\r\n«Mis rituales y mi calvario son las rimas del interior,\r\nno tienen más razón de ser que la revelación de mi piel».\r\n\r\nAyem dijo entonces:\r\n\r\n«AYEM AE SEHTI AH VEHK. Nos hemos liberado y completado, el diamante de la Mano Negra se ha desvelado».\r\n\r\nSeht dijo:\r\n\r\n«Dondequiera que pise, hay una escritura invisible».\r\n\r\nDe pronto, los Gritos guardaron silencio y empezaron a leer. Vivec extendió entonces todos sus miembros y rasgos desde el huevo para emerger del simulacro de su madre, mezclado y versado en todas las artes del Oriente herido por las estrellas, bajo el agua y el fuego, bajo el metal y la ceniza, seis veces sabio, y se convirtió en la unión de lo masculino y lo femenino, el hermafrodita mágico, el axioma marcial, el sexo y el muerto del lenguaje, un ser único en todo el mundo medio. Entonces dijo:\r\n\r\n«Guiemos ahora las manos del hortator a la guerra y sus repercusiones, pues avanzamos diferente y como el rayo. Este es nuestro destino».\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3498","7663017","Por Vivec,\r\n\r\nSermón nueve.\r\n\r\nEntonces llegó la guerra contra los hombres del norte, en la que Vivec guio al hortator hacia una unión rápida y complicada con los dwemer. Los mayores jefes demoníacos del gélido oeste fueron los que se enumeran a continuación, cinco en número impío.\r\n\r\nHOAGA, la Boca de Lodo, quien apareció como un gran rey barbudo y tenía los poderes de ordenar y respirar en la tierra. En los campos de batalla, se solía ver a este demonio al margen, comiendo tierra con voracidad. Cuando sus hombres caían, Hoaga rellenaba sus cuerpos con ella y entonces se levantaban y volvían a luchar, aunque eran algo más lentos. Tenía un nombre secreto, Fenja, y destruyó diecisiete aldeas chimer y dos alcázares dwemeri antes de que le derrotaran.\r\n\r\nCHEMUA, el Hambre Rauda, quien apareció como un soldado montado con casco completo y tenía los poderes del corazón rugiente y del cielo enfermizo. Devoró al héroe chimer Dres Khizumet-e y envió al espíritu de vuelta con el hortator como un asesino. Chemua, al que a veces llaman el Primer Canalla, podía provocar dolor de estómago a las nubes y convertir la lluvia de Veloth en bilis. Destruyó seis aldeas chimer antes de que Vivec y el hortator le dieran muerte.\r\n\r\nBHAG, el Dos Lenguas, quien apareció como un gran rey barbudo y tenía los poderes de la seguridad y el cambio de forma. A pesar de su reducido número, sus hombres enloquecieron en las tierras interiores del oeste y mataron a muchos tramperos y exploradores velothi. Cayó en una gran disputa con Vivec, pues solo el poeta guerrero podía entender el habla de dos tipos de norteño, aunque ALMSIVI tuvo que permanecer invisible durante la discusión.\r\n\r\nBARFOK, la Doncella de los Planos, quien apareció como una humana alada con una lanza incrustada y tenía el poder del desenlace de los eventos. Todas las batallas que libraba acababan con una victoria para ella, pues podía cambiar el resultado cantando. Destruyó cuatro aldeas chimer y dos alcázares dwemeri con el poder de su decisión. Vivec tuvo que meterle su dedo de leche en la boca para impedir que cantara y dejara Veloth en ruinas.\r\n\r\nYSMIR, el dragón del norte, quien siempre aparecía como un gran rey barbudo y tenía poderes innumerables y reverberantes. Era oscuro y sombrío, así como el más callado de los jefes invasores, pero cuando hablaba, las aldeas se levantaban y acababan en el mar. El hortator se enfrentó a él desarmado, ensordeció los rugidos del dragón con una mano hasta que la garganta se desangró por su propio poder. Vivec recibió estos rugidos y los vinculó a un marco de escucha de ébano que colocó en la cara y las orejas de Ysmir para que enloqueciera.\r\n\r\n«Todo lo que viene y se aleja llevan consigo todas las cosas. Lo que diré ahora será desagradable de recordar: ¡HERMA-MORA-ALTADOON! ¡AE ALTADOON!».\r\n\r\nEl fin de las palabras es ALMSIVI."
"21337012","0","3499","7665933","Por Vivec,\r\n\r\nSermón diez.\r\n\r\nHas descubierto el décimo sermón de Vivec, que estaba escondido en las palabras que llegaron tras el hortator.\r\n\r\nEl evocador alzará su mano izquierda vacía y abierta para indicar que no necesita armas. El futuro siempre viene oculto, así pues el evocador siempre es invisible o, mejor aún, está en la piel de sus enemigos.\r\n\r\n«El párpado del reino llenará treinta y seis folios, pero el ojo leerá el mundo».\r\n\r\nAsí, el hortator necesita que yo comprenda. La espada es una firma impaciente. No debe escribir contactos en los muertos. Vivec le dice al hortator que recuerde las palabras de Boet-hi-ah:\r\n\r\nTienes una promesa que cumplir, tú, el artesano de marcos, el escarabajo: un mundo en el que podemos amarte, una capa de tierra que acariciar. Traicionado por tus ancestros cuando ni siquiera mirabas. Magnus el Canoso y sus venturosas opiniones no pueden influir en lo subestimado, un truco digno de que está siempre satisfecho. Una breve estación de torres, una absolución deteriorada y, ¿qué es esto? ¿Qué es esto, sino fuego bajo tu párpado?\r\n\r\nCambiad en vuestra piel, les digo a los devoradores de Trinimac. Elevad vuestras voces con el color de la magulladura. Dividíos en las casas como vuestros enemigos e imponed vuestras leyes en una secuencia establecida desde el centro, como los Rincones de la Casa de los Problemas, y contemplaos así como madera, placas de barro o láminas de resina. Y entonces no os dividáis, porque el paso de SITHISIT es más rápido que el apremio de los enemigos, y él lo hará todo pedazos por el bien de un guijarro.\r\n\r\nPues nos movemos diferente, y como el trueno. SITHISIT es el principio de las Casas verdaderas, construidas contra el estancamiento y los esclavos perezosos. Da la espalda a tus predilecciones, rotas como mapas falsos. Muévete y muévete así. Acelera el ritmo contra los padres falsos y las madres abandonadas en una esquina que lloran por el cristal y la lluvia. El estancamiento no pide nada para sí mismo, nada, tal y como tú fuiste tú en las ocho imperfecciones eternas. Pues nos movemos diferente, y como el trueno.\r\n\r\nVivec le dice al hortator que recuerde las palabras de Vivec.\r\n\r\nENTIENDE QUE SITHISIT SIGUE VIAJANDO\r\n\r\nVivec le dice al hortator que recuerde las palabras de Vivec.\r\n\r\nEN UN ESPEJO FOSFORESCENTE DEL CIELO\r\n\r\nVivec le dice al hortator que recuerde las palabras de Vivec.\r\n\r\nHUNDIDO Y SONRIENDO\r\n\r\nVivec le dice al hortator que recuerde las palabras de Vivec.\r\n\r\nDANDO ESPERANZAS INTERMITENTES\r\n\r\nVivec le dice al hortator que recuerde las palabras de Vivec.\r\n\r\nPARA RESPONDER A TODAS LAS COSAS\r\n\r\nVivec le dice al hortator que recuerde las palabras de Vivec.\r\n\r\nQUE NO SE HAN PREGUNTADO AÚN\r\n\r\nEl fin de las palabras es ALMSIVI."
